videoID,Comment,publishedAt,Channel,Label,Label2,Label3
kCtEhgYPmrw,"But we now know that the WuhanFlu is not as deadly as the regular flu...so Fox, tell us again if you are still fair and balanced.",2020-09-09T19:13:08Z,foxNews,Hate,Non-hate,Non-hate
cQSXWC_-u2E,"You cant call it the ""china virus"" anymore. The  US is  the world hot spot. Its now the ""US Virus"" or even more appropriately The Trump virus.",2020-07-17T06:35:13Z,msnbc,Hate,Non-hate,Non-hate
KCY7DqQj0jI,"That's a lie! they count everyone who dies, even if not china virus?",2020-09-23T02:34:32Z,cbsNews,Hate,Non-hate,Non-hate
uPiJ_7ek9i0,"Pompeo said the ""chinese virus"" LOL. I wonder the scandal from MSM now. LOL",2020-03-20T17:59:56Z,foxNews,Hate,Non-hate,Non-hate
LwqhvRcBrK4,it will always be known as the wuhon china virus!!!,2020-03-20T02:30:17Z,newyorkTimes,Hate,,Hate
KdXLARNcHIM,"trump finally got china virus, perhaps he might it more seriously now?",2020-10-02T14:38:44Z,CNN,Hate,,Hate
LFnUJX_UB_8,"Communist china's dogs paid W.H.O to change wuhan virus to Covid-19. It's china's virus, dirty rats!",2020-03-16T02:22:38Z,abcNews,Hate,,Hate
hTiCKXdOQWY,"I think he ment the ""china virus"" that is what Trump would want him to call it.",2020-10-02T15:38:56Z,foxNews,Hate,,Hate
BGrA1FQfsUM,"Whether it's real or not. It is real that hospitals get paid vastly more for diagnosing patients with Coronavirus. So everybody with a cold has covid19 (on record/invoice only). And everybody who dies of almost any condition other than the ccp virus, died of the china virus. This guy has a cold.",2020-05-20T08:30:33Z,newyorkPost,Hate,,Hate
frOV9kpZAGk,Other asian country doesn't not involved with Covid 19. Please don't be fool. The virus is from china. It was supposed to be call china virus because it started in Wuhan. There was no anti-asian attacks. Only anti-China attack. Other asian country that is not chinese doesn't involve with this attack or being a victim. So screw china.,2020-05-29T17:29:54Z,nbcNews,Hate,,Hate
L7bf3-r-JSk,You will most likely get the chinese wuhan virus in major cities.,2020-03-20T18:35:28Z,USAtoday,Hate,,Hate
jJDGjZ5nefE,"bill gates says ""i and other medical experts"" right before he tells us that we can't ever be free until we're all vaccinated, which won't be another year at least, as for compulsory vaccines i say over my dead body, USA losing 20 million jobs/month now, in 7 more months not a single person will have a job, then the riots and the cannibalism begins, wuhan virus has same mortality rate as common flu but we are treated like cattle, people get $900 tickets here in canada for standing in one place for too long, survival of the fittest now, back to work,",2020-05-15T02:11:39Z,foxNews,Hate,Non-hate,Non-hate
zWm-mlM6u-M,"Brave Super Prsident, dont even the china virus was able to tear him down. GOD's grace is upon him",2020-10-11T01:50:28Z,CNN,Hate,,Hate
qYWr9g-0Glg,Now they can not use the anti malarial as this is a different strain. Desig...S G 614 SARS 2 coronavirus carrier. In May we found the old china virus matter dying off. That original Wuhan D 614. The new US virus the S G 614 is ten times more spreading and stubborn. No more lethal but this Europe batch is more European friendly through its many hosts...to you...yeeech wear a mask. Inhaled steroids can strengthen tissue but reduces white cells during the infection presentation with signs and symptoms we have seen. Wicked headache....bedrest and benzodiazepine as per,2020-10-02T19:40:59Z,cbsNews,Hate,,Hate
S4OSOYU7QvA,"the ""wuhan virus"" - he's got to get every bit of racism in that he can.",2020-07-30T01:51:51Z,nbcNews,Hate,,Hate
#NAME?,"I'd say calling it the chinese flu, wuhan flu is infinitely times worse than European flu. *COUGH* trump",2020-08-18T05:16:25Z,foxNews,Hate,,Hate
QSHVxAaLzIU,Blame democrats for conspiring with china to release china virus and then trying to ban the cure.,2020-06-03T18:07:28Z,newyorkTimes,Hate,,Hate
b8dGSyHnGF0,The china virus!ðŸ¤£ðŸ¤£ðŸ¤£â¤,2020-10-14T00:37:14Z,foxNews,Hate,,Hate
ZpTNeMSTv7Q,stop being racist trump and calling it the china virus,2020-08-24T03:40:33Z,foxNews,Hate,Non-hate,Non-hate
K-kz42aozfk,Liberalism is more of a threat than the wuhan virus,2020-03-17T02:30:56Z,foxNews,Hate,,Hate
ZpTNeMSTv7Q,"He now just calls it ""china virus""?! How pathetic for the President to not use the more neutral and far more widely used term ""coronavirus"". Way to stoke racism dude. What a dangerous man.",2020-08-24T03:37:09Z,foxNews,Hate,,Hate
hTKALy5UruA,"So the 1918 Pandemic is still to this day called the ""Spanish "" flu, but this corvid 19 cant be called the wuhan or chinese virus? can anyone explain that discrepancy?",2020-03-22T19:59:37Z,foxNews,Hate,,Hate
L7bf3-r-JSk,You guys getting mad he called it the chinese virus ðŸ¦  like there isnt a flu ðŸ˜· named the spanish flu smh ðŸ¤¦ðŸ¼â€â™€ï¸,2020-03-20T18:29:19Z,USAtoday,Hate,,Hate
KdXLARNcHIM,"Trump: ""The china virus is a hoax."" Coronavirus: ""Stand back & stand by.""",2020-10-02T22:18:11Z,CNN,Hate,,Hate
B1KYk2rtemg,"I am truly sorry for all the innocent people affected and infected by the ""china virus.""  trump lied about it, minimized it, promoted unsafe advice, had no empathy for the victims of covid 19, used it to stir zenophobia and racism and has been responsible for thousands of Americans out of work, businesses that have shut their doors forever and empty places at over 200,000 tables.  So I will mourn the lost and stand by the afflicted but just for a moment please excuse me if I seem a wee bit insensitive and do a few cartwheels. Yippy Ki Yay! Ha ha ha Ho Ho Ho And a couple of tra la las That's how we laugh the day away when bunker boy tested pos!",2020-10-02T08:52:49Z,msnbc,Hate,,Hate
uPiJ_7ek9i0,still calling the chinese virus.,2020-03-20T17:48:45Z,foxNews,Hate,,Hate
3EE0iraUQA0,The more I hear slow joe use the â€œchinese virusâ€ for political gain the more Iâ€™m convinced China sent this to America on purpose to take down trump.,2020-09-10T17:40:00Z,foxNews,Hate,,Hate
5W9vjsFQUUU,Donâ€™t worry the wuhan virus wonâ€™t last Long why.? Because it is made in china,2020-03-28T06:04:16Z,foxNews,Hate,,Hate
zLsDVh_rsbc,"i remember the last time we listened to the who, the wuhan virus spread across the world.",2020-04-25T17:53:13Z,Reuters,Hate,,Hate
409o5H50vbA,love these comments. trump does something good in pushing through this treatment. everyone still has to make it bad so lets go after him for saying china virus and his pronunciation of plasma.,2020-08-24T00:25:28Z,cbsNews,Hate,,Hate
KF4xRnxLLlc,"Nah itâ€™s still is and always will be a china virus,thatâ€™s where it started.if it started here Iâ€™d have no problem calling it a U.S. virus.",2020-03-28T12:23:11Z,foxNews,Hate,,Hate
uPiJ_7ek9i0,"Jeez this country is getting more socialist everyday, we were all worried about a demonrat getting in when we should have been more concerned about the chinese virus.",2020-03-20T17:47:20Z,foxNews,Hate,,Hate
eEup9pErtmM,"bil gates, obunga and the clinton foundation, pay china laboratory to insert rna of letal virus, in a easy catch virus like influenza, that is the origem of the covid19, the china virus",2020-05-02T22:53:35Z,msnbc,Hate,,Hate
YnaL9nhsK40,china virus is the correct name,2020-09-10T20:16:10Z,foxNews,Hate,,Hate
NU-l2Pek4tg,he needs to stop calling that the chinese virus. He needs to understand that its a racsist statement and very inappropriate to call it that during a serious confrence. I dont understand what people see in a person that blames a race for a very serious virus that is killing thousands maybe millions of people. Trump doesnt have the right to be president. This is my opinion sorry if you feel differently but i have dealed with his shit for the longest and now its time for me to come out on it. Thank you,2020-03-20T09:45:43Z,USAtoday,Hate,,Hate
7f07hWPqITw,Vendita di maschere monouso per uso medico in cina  negozio di emer genza di materiali medici cinesi  Vendita di indumenti protettivi  Concessioni di prezzi  lnformazioni di contatto  Email:zhaoqiongyin@163.com,2020-03-18T16:55:06Z,msnbc,Hate,,Hate
9BzuOMJxcC4,I love when he calls china virus,2020-08-04T23:11:33Z,USAtoday,Hate,,Hate
cHHL5LFpLAQ,"I wear mask whenever I go out, not because I scared of getting the china virus(covid) but just because I don't want to get flu",2020-07-08T15:29:52Z,CNN,Hate,,Hate
S4OSOYU7QvA,As soon as he said 'wuhan virus' I'm like you deserve to get it. Ignorance is the biggest disease in the USA,2020-07-30T00:13:42Z,nbcNews,Hate,,Hate
X9ewRNj3tTE,Trump over prepared and the china virus under performed....both good things....,2020-04-30T17:58:01Z,cbsNews,Hate,,Hate
b74d6NVTJ6s,This is a hoax obviously . I hope Chris really does get the wuhan virus along with the entire cnn staff . #coughoncnn,2020-04-07T04:23:09Z,CNN,Hate,,Hate
fN2tgtcKGck,"He can call it the chinese virus and the Kung flu, but that doesn't change the fact that we have more cases from them smh",2020-06-21T04:40:20Z,LAtimes,Hate,,Hate
zLsDVh_rsbc,Do not believe Anything china has to say about there china virus. Who and China owes the world,2020-04-25T17:46:00Z,Reuters,Hate,,Hate
qFlqXPl_hZQ,"The only real product that made from china is ""china virus""",2020-09-16T03:39:56Z,foxNews,Hate,,Hate
CxtsJG4S5qk,When china had already got information about human to human transfer of china virus (corona)  in December 2019 then why china allowed it's citizen(probably infected) to go to other countries ? Why ? Did china spreaded the corona(china virus) knowingly !,2020-04-23T19:50:57Z,newyorkTimes,Hate,,Hate
mFv8alFqNls,CCP is a virus much more dangerous virus than wuhan virus.,2020-05-07T03:14:45Z,foxNews,Hate,,Hate
ZYY4HZl484o,"Jan 9  The WHO released a statement announcing the source of the disease:   ""Chinese authorities have made a preliminary determination of a novel   (or new) coronavirus, identified in a hospitalized person with pneumonia in Wuhan.""    Jan 18  Trump dismisses the news of a possible pandemic and berates Azar over vaping.  Azar seeks advice to get Trump to listen...    Jan 29  Dr. Mike Ryan, head of the WHO's Health Emergencies Programme, said, ""The whole world needs to be on alert now. The whole world needs to take action and be ready for any cases that come from the epicenter or other epicenter that becomes established.""    Jan 30  At a campaign rally in Iowa, Trump talked about the U.S. partnership with China to control the disease.  Tedros from the WHO announced that the outbreak had become a ""public health emergency of international concern over the global outbreak of novel coronavirus.""    Jan 31  Trump bans non-US citizens traveling from China to the US.  Yet even after the ban, 40,000 people continued to travel back and forth, China and the US including Chinese students whose rich parents could afford the cost of the flight...  NSC, Health Officials push Europe travel ban.      Feb 10  Holds Rally in New Hampshire  Trump: ""While the extreme left has been wasting Americaâ€™s time with this vile hoax, weâ€™ve been killing terrorists, creating jobs, raising wages, enacting fair trade deals, securing our borders, and lifting up citizens of every race, color, 	religion, and creed.""  Trump: ""By April when it gets a little warmer, it miraculously goes away.""    Feb 11  At a WHO briefing, Tedros urged world leaders to give priority to containing the virus.    Feb 13  Trump: ""In our country, we only have, basically, 12 cases, and most of those people are recovering and some cases fully recovered. So it's actually less.""    Feb 19  Holds Rally in Phoenix, Arizona  Blowing his own horn lashing out on Democrats while denigrating others.  No mention of COVID-19.    Feb 20  Holds Rally Colorado Springs, Colorado  Blowing his own horn lashing out on Democrats while denigrating others.  No mention of COVID-19.    Feb 24   Trump Tweet 4:42pm  The Coronavirus is very much under control in the US  We are in contact with everyone  and all relevant countries. CDC and World Health have been working hard and very smart.  Stock Market starting to look very good to me!    Feb 26  Trump: ""Number of cases will soon reach zero.""    Feb 27  Trump:  ""Because of all we done, the risk is very low.""  	      ""One day it will disappear...like a miracle""    Feb 28  The WHO raises the global risk of the coronavirus from ""high"" to ""very high.""  Trump Holds Rally Charleston, South Carolina  Trump: ""35,000 people on average die each year from the flu. Did anyone know that? 35,000, thatâ€™s a lot of people. It could go to 100,000, it could be 27,000. They say usually a minimum of 27, goes up to 100,000 people a year die. And so far we have lost nobody to coronavirus in the United States.""     Trump calls the Coronavirus a Hoax and blames the Democrats  The next day, the first American dies of COVID-19 infection.    March 2nd  Trump Holds Rally  Trump continues to downplay the Coronavirus by comparing it to the flu.  Trump: ""Look it's a problem, we're working with other countries. Remember this, over the last long period of time, the flu, 	the common flu, you know this, right, from 27,000 to 70,000 people get infected and many people die. Think of it, 27,000, you lose 27,000 people to the common flu. It can be much more. One year was much higher than the 70,000 number those people die.  Washington Democrats are trying to politicize the coronavirus, denigrating the noble work of our public health professionals, but honestly, not so much anymore.""  Number of Infections 76    March 4  Trump says it is safe to fly  Number of Infections 158    March 6  Trump: ""Anybody that needs a test can have a test.""   U.S. Tests Fewer Than 2,000 for Virus, Atlantic Reports (12:03 p.m. NY)  Number of Infections 158    March 7  Trump says he is not concerned about the virus  Number of Infections 437    March 9  Trump second-guesses State Lockdown Orders.  Trump: ""Common flu kills thousands each year.""  Number of Infections 647    March 10  Trump:  ""Just stay calm it will go away.""  Number of Infections 937    March 11  WHO announced the Coronavirus is a Global Pandemic  Trump shuts down travel from Europe.  Number of Infections 1,215    March 12  Trump:  ""We are in great shape compared to other people""  Number of Infections 1,629    March 14  Trump:  ""No, I do not take responsibility at all.""  Number of Infections 2,234    March 16   WHO Tedros: ""You cannot fight a fire blindfolded. And we cannot stop this pandemic if we don't know who is infected,""   ""We have a simple message for all countries: test, test, test. Test every suspected case.""  Trump issued orders to control the spread of the virus in the U.S.  Number of Infections 4,225    March 17  Trump: ""This is a pandemic. ... I felt it was a pandemic long before it was called a pandemic.""  Number of Infections 7,023    March 18  Trump:  Calls the virus the Chinesevirus  Trump:  ""I'm not racist at all! It comes from China. That's why!""  Number of Infections 10,442    March 21  Trump tweeted about potential coronavirus treatments: ""HYDROXYCHLOROQUINE & AZITHROMYCIN, taken together, have a real chance to be one of the biggest game-changers in the history of medicine.   Number of Infections 24,583    March 23  In a WHO briefing, Tedros said, ""Using untested medicines without the right evidence could raise false hope and even do more harm than good.""  Number of Infections 44,338    March 24  Trump:  ""Easter is a very special day for me. And I see it sort of in that timeline that I'm thinking about. And I say, wouldn't it be great to have all of the churches full?""  WHO:  ""We are at war with a virus that threatens to tear us apart."" said Tedros to world leaders in a special virtual summit on the COVID-19 pandemic.  Trump threatens to sue creators of youtube ad.   https://www.youtube.com/watch?v=bkMwvmJLnc0  Number of Infections 54,453    March 31  Trump finally declares a national emergency  Trump: ""It's a matter of life and death.""  Number of Infections 186,101  Number of Deaths, more than 3,000",2020-05-11T18:53:03Z,cbsNews,Hate,,Hate
